siren,siret,finess,nom,type,naf,libelle,commune,departement,telephone,source
833071939,83307193900023,,DS PARTNERS,livraison,49.41B,Transports routiers de fret de proximite,CASTELNAU-LE-LEZ,34,,sirene
833314438,83331443800072,,TEC TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,SARAN,45,,sirene
833570997,83357099700027,,SEM TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,MONTPELLIER,34,,sirene
421890922,42189092200022,,GAZ MANUTENTION TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,BEZIERS,34,,sirene
423613363,42361336300021,,TRANSPORT EXPRESS MONTPELLIERAIN,livraison,49.41B,Transports routiers de fret de proximite,LANSARGUES,34,,sirene
434461489,43446148900016,,TRANSPORTS LONGUET,livraison,49.41B,Transports routiers de fret de proximite,COURNONTERRAL,34,,sirene
797673589,79767358900025,,KENNY COIN TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,BEZIERS,34,,sirene
491947073,49194707300038,,FAST,livraison,49.41B,Transports routiers de fret de proximite,CASTRIES,34,,sirene
844298471,84429847100013,,RAFAELI EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,MONTPELLIER,34,,sirene
893327015,89332701500010,,LIVRAISON EXPRESS D'OCCITANIE,livraison,49.41B,Transports routiers de fret de proximite,LATTES,34,,sirene
899888382,89988838200012,,HERAULT TRANSPORTS AMBROISE,livraison,49.41B,Transports routiers de fret de proximite,SERVIAN,34,,sirene
900841693,90084169300014,,GARRIDO TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,BRIGNAC,34,,sirene
515085702,51508570200048,,SUD LINE TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,LATTES,34,,sirene
530437912,53043791200013,,COURONNE SEBASTIEN,livraison,49.41B,Transports routiers de fret de proximite,SAUVIAN,34,,sirene
509805206,50980520600042,,APPALOOSA,livraison,49.41B,Transports routiers de fret de proximite,VILLENEUVE-LES-BEZIERS,34,,sirene
512778473,51277847300037,,MOBILECO,livraison,53.20Z,Autres activites de poste et de courrier,MONTPELLIER,34,,sirene
500331210,50033121000012,,TRANSPORT JSCB,livraison,49.41B,Transports routiers de fret de proximite,TEYRAN,34,,sirene
500907027,50090702700030,,CATCH & CARRY EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,CANDILLARGUES,34,,sirene
505318535,50531853500034,,DAVID TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,SAUSSAN,34,,sirene
880559406,88055940600017,,PYCAMA,livraison,49.41B,Transports routiers de fret de proximite,MONTPELLIER,34,,sirene
483568036,48356803600022,,CLASS TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,SAINS-MORAINVILLERS,60,,sirene
788264547,78826454700050,,BLANCHISSERIE DU MAINE,livraison,96.01A,Blanchisserie-teinturerie de gros,LAVAL,53,,sirene
504955808,50495580800036,,TRANSCALI PIGEON,livraison,49.41B,Transports routiers de fret de proximite,LOUVIGNE-DE-BAIS,35,,sirene
533805768,53380576800017,,TRANS-FER,livraison,49.41B,Transports routiers de fret de proximite,VERN-SUR-SEICHE,35,,sirene
504778721,50477872100036,,BRETAGNE TRANSPORTS SERVICES,livraison,49.41B,Transports routiers de fret de proximite,BRUZ,35,,sirene
391007606,39100760600034,,MEGALINGE,livraison,96.01A,Blanchisserie-teinturerie de gros,SAINTE-ANNE-D'AURAY,56,,sirene
422799940,42279994000024,,LOGISTIQUE DISTRIBUTION FRIGORIFIQUE,livraison,49.41B,Transports routiers de fret de proximite,VERN-SUR-SEICHE,35,,sirene
420046138,42004613800046,,SOCIETE TRANSJILA,livraison,49.41B,Transports routiers de fret de proximite,BAIS,35,,sirene
503432593,50343259300047,,TRANSPORT FULL-FAST,livraison,49.41B,Transports routiers de fret de proximite,SAINT-ERBLON,35,,sirene
878959600,87895960000015,,TYM TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,MESNIL-ROC'H,35,,sirene
319129250,31912925000043,,TRANSPORTS JEAN BEAUCE,livraison,49.41B,Transports routiers de fret de proximite,JAVENE,35,,sirene
440687895,44068789500035,,TRANSPORTS FREMONT,livraison,49.41B,Transports routiers de fret de proximite,SERVON-SUR-VILAINE,35,,sirene
448351940,44835194000029,,TRANSPORTS DL,livraison,49.41B,Transports routiers de fret de proximite,GUIPRY-MESSAC,35,,sirene
409043981,40904398100011,,TREMBLAYE MULTITRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LE MANS,72,,sirene
349286138,34928613800038,,TRANSPORTS MURET,livraison,49.41B,Transports routiers de fret de proximite,SAINT-ARMEL,35,,sirene
948645098,94864509800013,,TRANSPORTS DE MARCHANDISES AGL FRANCE,livraison,49.41B,Transports routiers de fret de proximite,MACE,61,,sirene
840864771,84086477100042,,ECOTRANS,livraison,49.41B,Transports routiers de fret de proximite,CESSON-SEVIGNE,35,,sirene
834758906,83475890600012,,LMS DISTRIBUTION,livraison,53.20Z,Autres activites de poste et de courrier,CESSON-SEVIGNE,35,,sirene
831736392,83173639200018,,DELIVERYS,livraison,49.41B,Transports routiers de fret de proximite,NEUILLY-SUR-MARNE,93,,sirene
501323414,50132341400042,,RENNES SERVICES TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,NOYAL-SUR-VILAINE,35,,sirene
301860540,30186054000014,,TRANSPORTS BRIAND ET FILS,livraison,49.41B,Transports routiers de fret de proximite,JANZE,35,,sirene
413286774,41328677400018,,SOCIETE TRANSPORTS BONNAN,livraison,49.41B,Transports routiers de fret de proximite,ARGENTRE-DU-PLESSIS,35,,sirene
333748408,33374840800023,,TRANSPORTS BOURBON,livraison,49.41B,Transports routiers de fret de proximite,AMANLIS,35,,sirene
347932188,34793218800019,,SOC MEVENNAISE DE TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,SAINT-MEEN-LE-GRAND,35,,sirene
325684744,32568474400023,,BOSCHER TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,TREFFENDEL,35,,sirene
492557574,49255757400018,,PJS DISTRIBUTION,livraison,49.41B,Transports routiers de fret de proximite,JANZE,35,,sirene
493035349,49303534900023,,STG CHOLET,livraison,49.41B,Transports routiers de fret de proximite,CHOLET,49,,sirene
481989754,48198975400025,,AUGUSTE FOUEMA TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,SAINT-GREGOIRE,35,,sirene
821595089,82159508900011,,TRANSPORT LGE,livraison,49.41B,Transports routiers de fret de proximite,BOURG-DES-COMPTES,35,,sirene
878756840,87875684000020,,BOREAL PARIS NORD,livraison,49.41B,Transports routiers de fret de proximite,COMPANS,77,,sirene
434673729,43467372900019,,J TRANS,livraison,49.41B,Transports routiers de fret de proximite,TORCE,35,,sirene
533782900,53378290000021,,CELTIC TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,RENNES,35,,sirene
531563443,53156344300039,,AIRPORT TRUCKING SERVICES,livraison,49.41B,Transports routiers de fret de proximite,SAINT-MALO,35,,sirene
537612319,53761231900013,,TRANSPORT COLIS BRETON,livraison,49.41B,Transports routiers de fret de proximite,LASSY,35,,sirene
498455138,49845513800012,,TORTI COLIS,livraison,49.41B,Transports routiers de fret de proximite,LE SEL-DE-BRETAGNE,35,,sirene
505363721,50536372100026,,STEF TRANSPORT CHATEAUBOURG,livraison,49.41B,Transports routiers de fret de proximite,DOMAGNE,35,,sirene
503415796,50341579600013,,35 TRANSPORTS ET ENTREPOSAGE,livraison,49.41B,Transports routiers de fret de proximite,BAIN-DE-BRETAGNE,35,,sirene
750353955,75035395500024,,CAP LOGISTIQUE,livraison,49.41B,Transports routiers de fret de proximite,ORGERES,35,,sirene
539576884,53957688400016,,STP2T,livraison,49.41B,Transports routiers de fret de proximite,ETRELLES,35,,sirene
789713401,78971340100030,,TOUTENVELO RENNES,livraison,53.20Z,Autres activites de poste et de courrier,RENNES,35,,sirene
794526467,79452646700012,,SOCIETE DES TRANSPORTS GUEGAN,livraison,49.41B,Transports routiers de fret de proximite,SAINT-ONEN-LA-CHAPELLE,35,,sirene
802736355,80273635500016,,FR TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LECOUSSE,35,,sirene
803790344,80379034400037,,TRANSPORTS BRETILLIENS,livraison,49.41B,Transports routiers de fret de proximite,NOYAL-SUR-VILAINE,35,,sirene
815320742,81532074200035,,LMS LOG SERVICES,livraison,49.41B,Transports routiers de fret de proximite,CESSON-SEVIGNE,35,,sirene
802026609,80202660900015,,STP3D,livraison,49.41B,Transports routiers de fret de proximite,ETRELLES,35,,sirene
827872078,82787207800015,,DAP.TRANS,livraison,49.41B,Transports routiers de fret de proximite,LA GUERCHE-DE-BRETAGNE,35,,sirene
813044278,81304427800014,,TRANSPORTS THIERRY PIGEON,livraison,49.41B,Transports routiers de fret de proximite,LOUVIGNE-DE-BAIS,35,,sirene
848874996,84887499600012,,ASERVIA,livraison,49.41B,Transports routiers de fret de proximite,PLEUMELEUC,35,,sirene
880619903,88061990300011,,LRC TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,PIPRIAC,35,,sirene
819214685,81921468500052,,ROAZ,livraison,49.41B,Transports routiers de fret de proximite,BOURGBARRE,35,,sirene
801332578,80133257800039,,1 DAY EXPRESS 35,livraison,49.41B,Transports routiers de fret de proximite,BREAL-SOUS-MONTFORT,35,,sirene
385115738,38511573800044,,SARL RTPC,livraison,49.41B,Transports routiers de fret de proximite,CHARTRES-DE-BRETAGNE,35,,sirene
390074128,39007412800039,,GRARD TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LE RHEU,35,,sirene
390630275,39063027500027,,STG LYON SUD,livraison,49.41B,Transports routiers de fret de proximite,COMMUNAY,69,,sirene
451639579,45163957900023,,TRANSPORTS DELATOUCHE,livraison,49.41B,Transports routiers de fret de proximite,ROMAGNE,35,,sirene
448666818,44866681800035,,FRANCE ALLIANCE 35,livraison,49.41B,Transports routiers de fret de proximite,NOYAL-SUR-VILAINE,35,,sirene
377925847,37792584700032,,BLANCHISSERIE DE LA COTE D'EMERAUDE,livraison,96.01A,Blanchisserie-teinturerie de gros,SAINT-JOUAN-DES-GUERETS,35,,sirene
419457932,41945793200046,,TRANSPORTS EXPRESS LAURENT BENOIT,livraison,49.41B,Transports routiers de fret de proximite,ERCE-EN-LAMEE,35,,sirene
402884803,40288480300022,,YVOIR TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,PIPRIAC,35,,sirene
528504582,52850458200016,,TRANSPORTS BURET ROMAIN,livraison,49.41B,Transports routiers de fret de proximite,PLERGUER,35,,sirene
890321581,89032158100021,,KEMET EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,MELUN,77,,sirene
422684209,42268420900014,,PHILIPPE GILLET TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,MEDREAC,35,,sirene
434460051,43446005100015,,NEGOCETRANS,livraison,49.41B,Transports routiers de fret de proximite,VITRE,35,,sirene
494392731,49439273100068,,DAMIEN ROGER,livraison,49.41B,Transports routiers de fret de proximite,BOURGBARRE,35,,sirene
482849247,48284924700028,,TRANSPORTS BERTRU ANDRE,livraison,49.41B,Transports routiers de fret de proximite,BRUZ,35,,sirene
487495061,48749506100011,,SOCIETE NOUVELLE DE BELLE ILE,livraison,49.41B,Transports routiers de fret de proximite,SAINT-PERE-MARC-EN-POULET,35,,sirene
489090365,48909036500037,,TRANSPORTS ANTOINE GLAIZOT,livraison,49.41B,Transports routiers de fret de proximite,BRUZ,35,,sirene
353044415,35304441500092,,EXPRESSERVICE,livraison,49.41B,Transports routiers de fret de proximite,COMPANS,77,,sirene
852390988,85239098800016,,GOPRESSE,livraison,53.20Z,Autres activites de poste et de courrier,SAINT-JACQUES-DE-LA-LANDE,35,,sirene
900181934,90018193400028,,YAZ EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,RENNES,35,,sirene
533784930,53378493000042,,TRANSPORT DA PAIXAO,livraison,49.41B,Transports routiers de fret de proximite,SAINT-DIDIER,35,,sirene
517719670,51771967000039,,PORTEUR DE SAVEURS,livraison,53.20Z,Autres activites de poste et de courrier,SAINT-ERBLON,35,,sirene
522785716,52278571600013,,DESILES TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,TRESBŒUF,35,,sirene
494812035,49481203500017,,TRANSPORTS GARDAN,livraison,49.41B,Transports routiers de fret de proximite,NOYAL-CHATILLON-SUR-SEICHE,35,,sirene
450392865,45039286500025,,LP PORTAGE,livraison,53.20Z,Autres activites de poste et de courrier,JANZE,35,,sirene
450486618,45048661800033,,UP'LINE,livraison,49.41B,Transports routiers de fret de proximite,CHANTEPIE,35,,sirene
790287676,79028767600015,,TRANSPORTS ROULLIN FRET,livraison,49.41B,Transports routiers de fret de proximite,CHANTELOUP,35,,sirene
811080233,81108023300018,,SJSM SERVICES,livraison,53.20Z,Autres activites de poste et de courrier,SAINT-MALO,35,,sirene
343567236,34356723600033,,LAVOX-BLN,livraison,96.01A,Blanchisserie-teinturerie de gros,DEOLS,36,,sirene
891761405,89176140500010,,TRANSPORTS COLLET,livraison,49.41B,Transports routiers de fret de proximite,ARGENTON-SUR-CREUSE,36,,sirene
411283146,41128314600024,,TRANSPORT HUGUET,livraison,49.41B,Transports routiers de fret de proximite,CHATILLON-SUR-INDRE,36,,sirene
347879272,34787927200024,,TRANS SERVICES MATERIAUX,livraison,49.41B,Transports routiers de fret de proximite,DEOLS,36,,sirene
493222517,49322251700010,,ATE TRANSPORTS SERVICES,livraison,49.41B,Transports routiers de fret de proximite,REUILLY,36,,sirene
530721174,53072117400023,,TRANSPORTS BARRAULT SARL,livraison,49.41B,Transports routiers de fret de proximite,VELLES,36,,sirene
532672003,53267200300029,,SOCIETE DE TRANSPORTS ET NEGOCE DU CENTRE,livraison,49.41B,Transports routiers de fret de proximite,NIHERNE,36,,sirene
792464109,79246410900034,,S.T.E.R.T.,livraison,49.41B,Transports routiers de fret de proximite,DEOLS,36,,sirene
398553768,39855376800019,,SARL TRANS MAT GUIGNARD,livraison,49.41B,Transports routiers de fret de proximite,CEAULMONT,36,,sirene
479345183,47934518300046,,TSF DISTRIBUTION,livraison,49.41B,Transports routiers de fret de proximite,MONTIERCHAUME,36,,sirene
816320154,81632015400015,,ENTREPRISE DELILLE,livraison,49.41B,Transports routiers de fret de proximite,MONTIERCHAUME,36,,sirene
750632614,75063261400012,,LES BLANCHISSERIES SEVEROISES,livraison,96.01A,Blanchisserie-teinturerie de gros,SAINTE-SEVERE-SUR-INDRE,36,,sirene
819576489,81957648900010,,CONFOLANT,livraison,49.41B,Transports routiers de fret de proximite,CHAVIN,36,,sirene
402736730,40273673000019,,NOUVELLE FABRIQUE INDRE ET LOIRE,livraison,49.41B,Transports routiers de fret de proximite,LA RICHE,37,,sirene
411825268,41182526800047,,TRANSPORTS TOURAINE PARIS,livraison,49.41B,Transports routiers de fret de proximite,VILLENEUVE-LE-ROI,94,,sirene
824403901,82440390100021,,MYTENDRON37,livraison,49.41B,Transports routiers de fret de proximite,AMILLY,45,,sirene
533705208,53370520800031,,RGT,livraison,49.41B,Transports routiers de fret de proximite,ARTANNES-SUR-INDRE,37,,sirene
900698630,90069863000036,,DECOTRANS,livraison,49.41B,Transports routiers de fret de proximite,PANZOULT,37,,sirene
918687443,91868744300013,,RA SERVICES,livraison,49.41B,Transports routiers de fret de proximite,PARIS,75,,sirene
414444463,41444446300056,,D.T.E - DECLIC TRANSPORTS EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,GENTILLY,94,,sirene
397628819,39762881900047,,CHALLENGE TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,BALLAN-MIRE,37,,sirene
400651568,40065156800026,,RESEAU TRANSPORT MAUDUIT DISTRIBUTION,livraison,49.41B,Transports routiers de fret de proximite,CHATEAU-RENAULT,37,,sirene
883119828,88311982800019,,NABIL TRANSPORT SERVICES,livraison,49.41B,Transports routiers de fret de proximite,MONTS,37,,sirene
488115932,48811593200037,,BUSINESS NK.M,livraison,49.41B,Transports routiers de fret de proximite,JOUE-LES-TOURS,37,,sirene
798722955,79872295500027,,LIMS,livraison,49.41B,Transports routiers de fret de proximite,MONTBAZON,37,,sirene
814538393,81453839300012,,ATAA,livraison,49.41B,Transports routiers de fret de proximite,FONDETTES,37,,sirene
130017585,13001758500014,,GROUPEMENT DE COOPERATION SANITAIRE DE BLANCHISSERIE,livraison,96.01A,Blanchisserie-teinturerie de gros,NAZELLES-NEGRON,37,,sirene
500887815,50088781500016,,TRANSERVICE EXPRESS 37,livraison,49.41B,Transports routiers de fret de proximite,BALLAN-MIRE,37,,sirene
503841447,50384144700033,,ALLO LES COURSIERS REUNIS,livraison,49.41B,Transports routiers de fret de proximite,SAINT-AVERTIN,37,,sirene
792966434,79296643400013,,STTP,livraison,49.41B,Transports routiers de fret de proximite,TAUXIGNY-SAINT-BAULD,37,,sirene
797405693,79740569300020,,ADS COURSES,livraison,49.41B,Transports routiers de fret de proximite,METTRAY,37,,sirene
841097876,84109787600038,,MARL LOGISTICS,livraison,49.41B,Transports routiers de fret de proximite,TOURS,37,,sirene
829819341,82981934100019,,TOURS POIDS LOURDS EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,LA VILLE-AUX-DAMES,37,,sirene
877686196,87768619600016,,TCO,livraison,49.41B,Transports routiers de fret de proximite,JOUE-LES-TOURS,37,,sirene
852889963,85288996300017,,JOULIN,livraison,49.41B,Transports routiers de fret de proximite,ESVRES,37,,sirene
694800798,69480079800019,,TRANSPORTS COUTANT,livraison,49.41B,Transports routiers de fret de proximite,CHAMBRAY-LES-TOURS,37,,sirene
614801058,61480105800015,,ENTREPRISE MARAIS PERE ET FILS,livraison,49.41B,Transports routiers de fret de proximite,JOUE-LES-TOURS,37,,sirene
911992063,91199206300022,,META LOGISTICS,livraison,49.41B,Transports routiers de fret de proximite,JOUE-LES-TOURS,37,,sirene
889815007,88981500700014,,ADANCO TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,METTRAY,37,,sirene
887829620,88782962000038,,KOMBALOC,livraison,49.41B,Transports routiers de fret de proximite,TOURS,37,,sirene
801338906,80133890600051,,ALTRIA,livraison,53.20Z,Autres activites de poste et de courrier,SAINT-AVERTIN,37,,sirene
409251915,40925191500057,,ACTIVE COURSES LOCATIONS,livraison,49.41B,Transports routiers de fret de proximite,NOTRE-DAME-D'OE,37,,sirene
529750515,52975051500015,,RAITERI TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,AZAY SUR CHER,37,,sirene
383971991,38397199100013,,PRIMEVER TOURS,livraison,49.41B,Transports routiers de fret de proximite,TOURS,37,,sirene
891148868,89114886800013,,LTS : LULENDO TRANSPORT SERVICES,livraison,49.41B,Transports routiers de fret de proximite,TOURS,37,,sirene
904790870,90479087000011,,SUPERV TRANSPORT EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,TOURS,37,,sirene
